4543100|19970830|4543100|STANDING|645643|363020|1||5560331|1065032-103-AALIB|1|20201028|
4548315|20170810|4548315|STANDING|3200728|8550882|1|MVN|5560334|1065032-106-AALIB|1|20201028|
4543986|20010313|4543986|STANDING|1141568|4655520|2|ama|5560337|1065032-103-AALIB|1|20201028|
4543233|19970830|4543233|STANDING|1105080|13017625|2||5560340|1065032-103-AALIB|1|20201028|
4559959|19970830|4559959|SUBSCRIPT|664031|2881062|1||5560343|1065032-103-AALIB|1|20201028|
4559775|19970830|4559775|SUBSCRIPT|659035|679293|8||5560346|1065032-103-AALIB|1|20201028|
4546774|20090624|4546774|STANDING|-5461551|8077046|1|NAA|5560349|1065032-103-AALIB|1|20201028|
4560254|20031024|4560254|SUBSCRIPT|1652639|5508475|1|sbs|5560352|1065032-104-AALIB|1|20201028|
4543585|19970830|4543585|STANDING|863843|579641|37|hel|5560355|1065036-107-AALIB|1|20201028|
4543145|19970830|4543145|STANDING|1355234|375060|2||5560358|1065032-103-AALIB|1|20201028|
4548010|20150505|4548010|STANDING|2388440|457886|32||5560361|1065034-108-AALIB|1|20201028|
4544177|20020214|4544177|STANDING|1243170|4730281|1|HEL|5560364|1065036-107-AALIB|1|20201028|
4543889|19980723|4543889|STANDING|679459|2403856|23|HEL|5560367|1065032-103-AALIB|1|20201028|
4546221|20070208|4546221|STANDING|1602293|496710|10|WJW|5560370|1065034-108-AALIB|1|20201028|
4543424|19970830|4543424|STANDING|652950|477925|1||5560373|1065034-105-AALIB|1|20201028|
4543424|19970830|4543424|STANDING|652950|477925|1||5560376|1065034-105-AALIB|1|20201028|
4543107|19970830|4543107|STANDING|-5457808|364389|3||5560379|1065032-103-AALIB|1|20200822|
4543051|19970830|4543051|STANDING|644658|352083|25||5560383|1065032-103-AALIB|1|20201028|
4577043|20200826|4577043|SHIPPING|-5074670|8533921|1||5560386|1065084-101-AALIB|1|20201028|
4559970|19970830|4559970|SUBSCRIPT|2043003|4406129|19||5560388|1065087-103-AALIB|1|20201028|
4562564|20150326|4562564|SUBSCRIPT|4324211|361936|4|JRJ|5560391|1065036-110-AALIB|1|20201028|
4547501|20120810|4547501|STANDING|-5462289|9686117|1|NAA|5560394|1065032-103-AALIB|1|20200822|
4562622|20150421|4562622|SUBSCRIPT|1920068|5460314|1||5560398|1065089-103-AALIB|1|20201028|
